"SAMPLE_NUMBER","LOGIN_DATE","PRODUCT","PRODUCT_GRADE","X_CLIENT_CODE","ANALYSIS","REPORTED_NAME","UNITS","ENTRY","DATE_STARTED","REPLICATE_COUNT","ORIGINAL_SAMPLE","TEXT_ID","REPORTABLE","DESCRIPTION","STATUS","CUSTOMER","PROJECT"
7519038,"25/06/2015 01:46:46 PM","PDR_INFANT","NONE","CHEM COMP GOAT MILK TRIAL","FATS011299","Fat","G_P_100G",24.951569159,"26/06/2015 08:41:05 PM",1,7519038,"25JUN15/7519038",TRUE,"1253800-6150616-RUN 2 1KG CHEM COMP FO GOAT MILK TRIAL","A","A41","DTS15047854"
7519087,"25/06/2015 01:56:33 PM","PDR_INFANT","NONE","CHEM COMP GOAT MILK TRIAL","FATS011299","Fat","G_P_100G",19.871357567,"26/06/2015 03:38:29 PM",1,7519087,"25JUN15/7519087",TRUE,"1255800-6150616-RUN 1 1KG CHEM COMP GUMP GOAT MILK TRIAL","A","A41","DTS15047854"
7519137,"25/06/2015 02:04:52 PM","PDR_INFANT","NONE","CHEM COMP GOAT MILK TRIAL","FATS011299","Fat","G_P_100G",28.585519826,"26/06/2015 08:41:07 PM",1,7519137,"25JUN15/7519137",TRUE,"1251800-6150616-RUN 3 100G CHEM P29 IF GOAT MILK TRIAL","A","A41","DTS15047854"
7519150,"25/06/2015 02:06:45 PM","PDR_INFANT","NONE","CHEM COMP GOAT MILK TRIAL","FATS011299","Fat","G_P_100G",28.551737718,"26/06/2015 08:41:08 PM",1,7519150,"25JUN15/7519150",TRUE,"1251800-6150616-RUN 3 100G CHEM P32 IF GOAT MILK TRIAL","A","A41","DTS15047854"
7519151,"25/06/2015 02:06:48 PM","PDR_INFANT","NONE","CHEM COMP GOAT MILK TRIAL","FATS011299","Fat","G_P_100G",28.594075102,"26/06/2015 08:41:09 PM",1,7519151,"25JUN15/7519151",TRUE,"1251800-6150616-RUN 3 100G CHEM P38 IF GOAT MILK TRIAL","A","A41","DTS15047854"
7519153,"25/06/2015 02:06:51 PM","PDR_INFANT","NONE","CHEM COMP GOAT MILK TRIAL","FATS011299","Fat","G_P_100G",28.608796745,"26/06/2015 08:41:11 PM",1,7519153,"25JUN15/7519153",TRUE,"1251800-6150616-RUN 3 100G CHEM P35 IF GOAT MILK TRIAL","A","A41","DTS15047854"
7519154,"25/06/2015 02:06:53 PM","PDR_INFANT","NONE","CHEM COMP GOAT MILK TRIAL","FATS011299","Fat","G_P_100G",28.507728894,"26/06/2015 08:41:11 PM",1,7519154,"25JUN15/7519154",TRUE,"1251800-6150616-RUN 3 100G CHEM P40 IF GOAT MILK TRIAL","A","A41","DTS15047854"
7519155,"25/06/2015 02:06:55 PM","PDR_INFANT","NONE","CHEM COMP GOAT MILK TRIAL","FATS011299","Fat","G_P_100G",25.056037423,"26/06/2015 08:41:13 PM",1,7519155,"25JUN15/7519155",TRUE,"1253800-6150616-RUN 2 100G CHEM P16 FO GOAT MILK TRIAL","A","A41","DTS15047854"
7519157,"25/06/2015 02:06:58 PM","PDR_INFANT","NONE","CHEM COMP GOAT MILK TRIAL","FATS011299","Fat","G_P_100G",24.754420432,"26/06/2015 08:41:13 PM",1,7519157,"25JUN15/7519157",TRUE,"1253800-6150616-RUN 2 100G CHEM P18 FO GOAT MILK TRIAL","A","A41","DTS15047854"
7519158,"25/06/2015 02:07:00 PM","PDR_INFANT","NONE","CHEM COMP GOAT MILK TRIAL","FATS011299","Fat","G_P_100G",24.676703339,"26/06/2015 08:41:15 PM",1,7519158,"25JUN15/7519158",TRUE,"1253800-6150616-RUN 2 100G CHEM P21 FO GOAT MILK TRIAL","A","A41","DTS15047854"
7519159,"25/06/2015 02:07:03 PM","PDR_INFANT","NONE","CHEM COMP GOAT MILK TRIAL","FATS011299","Fat","G_P_100G",24.690991793,"26/06/2015 08:41:15 PM",1,7519159,"25JUN15/7519159",TRUE,"1253800-6150616-RUN 2 100G CHEM P22 FO GOAT MILK TRIAL","A","A41","DTS15047854"
7519160,"25/06/2015 02:07:05 PM","PDR_INFANT","NONE","CHEM COMP GOAT MILK TRIAL","FATS011299","Fat","G_P_100G",25.311162972,"26/06/2015 08:41:17 PM",1,7519160,"25JUN15/7519160",TRUE,"1253800-6150616-RUN 2 100G CHEM P25 FO GOAT MILK TRIAL","A","A41","DTS15047854"
7519161,"25/06/2015 02:07:07 PM","PDR_INFANT","NONE","CHEM COMP GOAT MILK TRIAL","FATS011299","Fat","G_P_100G",19.994153756,"26/06/2015 08:41:18 PM",1,7519161,"25JUN15/7519161",TRUE,"1255800-6150616-RUN 1 100G CHEM P03 GUMP GOAT MILK TRIAL","A","A41","DTS15047854"
7519162,"25/06/2015 02:07:10 PM","PDR_INFANT","NONE","CHEM COMP GOAT MILK TRIAL","FATS011299","Fat","G_P_100G",19.736459645,"26/06/2015 08:41:19 PM",1,7519162,"25JUN15/7519162",TRUE,"1255800-6150616-RUN 1 100G CHEM P05 GUMP GOAT MILK TRIAL","A","A41","DTS15047854"
7519163,"25/06/2015 02:07:13 PM","PDR_INFANT","NONE","CHEM COMP GOAT MILK TRIAL","FATS011299","Fat","G_P_100G",19.51437954,"26/06/2015 08:41:20 PM",1,7519163,"25JUN15/7519163",TRUE,"1255800-6150616-RUN 1 100G CHEM P08 GUMP GOAT MILK TRIAL","A","A41","DTS15047854"
7519164,"25/06/2015 02:07:15 PM","PDR_INFANT","NONE","CHEM COMP GOAT MILK TRIAL","FATS011299","Fat","G_P_100G",19.618660472,"26/06/2015 08:41:21 PM",1,7519164,"25JUN15/7519164",TRUE,"1255800-6150616-RUN 1 100G CHEM P09 GUMP GOAT MILK TRIAL","A","A41","DTS15047854"
7519165,"25/06/2015 02:07:17 PM","PDR_INFANT","NONE","CHEM COMP GOAT MILK TRIAL","FATS011299","Fat","G_P_100G",19.576618671,"26/06/2015 08:41:22 PM",1,7519165,"25JUN15/7519165",TRUE,"1255800-6150616-RUN 1 100G CHEM P12 GUMP GOAT MILK TRIAL","A","A41","DTS15047854"
7519993,"25/06/2015 04:37:17 PM","PDR_INFANT","MG3669","0","FATS011299","Fat","G_P_100G",10.171444373,"29/06/2015 05:08:00 PM",1,7519993,"26JUN15/7519993",TRUE,"Aspen 3 Gold 8.","A","MG80","MG15050922"
7519996,"25/06/2015 04:37:59 PM","PDR_INFANT","MG3669","0","FATS011299","Fat","G_P_100G",10.650069156,"29/06/2015 05:08:02 PM",1,7519996,"26JUN15/7519996",TRUE,"Aspen 3 Gold 9.","A","MG80","MG15050924"
7520000,"25/06/2015 04:38:31 PM","PDR_INFANT","MG3669","0","FATS011299","Fat","G_P_100G",10.442934146,"29/06/2015 05:08:04 PM",1,7520000,"26JUN15/7520000",TRUE,"Aspen 3 Gold 10.","A","MG80","MG15050926"
7520004,"25/06/2015 04:39:01 PM","PDR_INFANT","MG3669","0","FATS011299","Fat","G_P_100G",10.498969426,"29/06/2015 05:08:06 PM",1,7520004,"26JUN15/7520004",TRUE,"Aspen 3 Gold 11.","A","MG80","MG15050928"
7520013,"25/06/2015 04:39:42 PM","PDR_INFANT","MG3669","0","FATS011299","Fat","G_P_100G",10.550308008,"29/06/2015 05:08:07 PM",1,7520013,"26JUN15/7520013",TRUE,"Aspen 3 Gold 12.","A","MG80","MG15050930"
7520224,"25/06/2015 05:18:29 PM","PDR_INFANT","TM563","5175G COMP","FATS011299","Fat","G_P_100G",23.286450079,"30/06/2015 06:17:16 PM",1,7520224,"26JUN15/7520224",TRUE,NA,"A","621","TMI15003168"
7520581,"26/06/2015 05:40:28 AM","PDR_INFANT","MG3669","0","FATS011299","Fat","G_P_100G",9.715155643,"30/06/2015 08:25:49 AM",1,7520581,"27JUN15/7520581",TRUE,"Aspen 3 Gold 13","A","MG80","MG15050974"
7520582,"26/06/2015 05:40:44 AM","PDR_INFANT","MG3669","0","FATS011299","Fat","G_P_100G",9.840752949,"30/06/2015 08:25:49 AM",1,7520582,"27JUN15/7520582",TRUE,"Aspen 3 Gold 14","A","MG80","MG15050975"
7520896,"26/06/2015 07:50:07 AM","PDR_INFANT","INFPOWD","3150624-036 INFANT FORMULA","FATS011299","Fat","G_P_100G",27.415530528,"01/07/2015 06:24:28 PM",1,7520896,"26JUN15/7520896",TRUE,NA,"R","T10","DTS15048056"
7520896,"26/06/2015 07:50:07 AM","PDR_INFANT","INFPOWD","3150624-036 INFANT FORMULA","FATS011299","Fat","G_P_100G",28.363565816,"01/07/2015 06:24:28 PM",2,7520896,"26JUN15/7520896",TRUE,NA,"R","T10","DTS15048056"
7520896,"26/06/2015 07:50:07 AM","PDR_INFANT","INFPOWD","3150624-036 INFANT FORMULA","FATS011299","Fat","G_P_100G",28.049824094,"03/07/2015 04:56:43 PM",3,7520896,"26JUN15/7520896",TRUE,NA,"A","T10","DTS15048056"
7520896,"26/06/2015 07:50:07 AM","PDR_INFANT","INFPOWD","3150624-036 INFANT FORMULA","FATS011299","Fat","G_P_100G",28.084863476,"03/07/2015 04:56:43 PM",4,7520896,"26JUN15/7520896",TRUE,NA,"A","T10","DTS15048056"
7522810,"26/06/2015 01:02:14 PM","PDR_INFANT","NMP","SUGAR MEAL REPLACEMENT","FATS011299","Fat","G_P_100G",4.448975809,"29/06/2015 05:07:22 PM",1,7522810,"26JUN15/7522810",TRUE,"1.ALDI REDUCED SUGAR MEAL REPLACEMENT CHOCOLATE SHAKE DOM:23/5/15 CODE:2015","A","JALCOP","DTS15048215"
7522811,"26/06/2015 01:02:23 PM","PDR_INFANT","NMP","SUGAR MEAL REPLACEMENT","FATS011299","Fat","G_P_100G",4.423396153,"29/06/2015 05:07:25 PM",1,7522811,"26JUN15/7522811",TRUE,"2.ALDI REDUCED SUGAR MEAL REPLACEMENT BANANA SHAKE DOM:23/05/15 CODE:2043","A","JALCOP","DTS15048215"
7522813,"26/06/2015 01:02:31 PM","PDR_INFANT","NMP","SUGAR MEAL REPLACEMENT","FATS011299","Fat","G_P_100G",4.252227819,"29/06/2015 05:07:28 PM",1,7522813,"26JUN15/7522813",TRUE,"3.ALDI REDUCED SUGAR MEAL REPLACEMENT WILDBERRY SHAKE DOM:23/05/15 CODE:2024","A","JALCOP","DTS15048215"
7522815,"26/06/2015 01:02:39 PM","PDR_INFANT","NMP","SUGAR MEAL REPLACEMENT","FATS011299","Fat","G_P_100G",4.21472937,"29/06/2015 05:07:31 PM",1,7522815,"26JUN15/7522815",TRUE,"4.ALDI REDUCED SUGAR MEAL REPLACEMENT COFFEE SHAKE DOM:23/05/15 CODE:2014","A","JALCOP","DTS15048215"
7524365,"26/06/2015 08:42:30 PM","PDR_INFANT","MG3669","0","FATS011299","Fat","G_P_100G",10.793237971,"30/06/2015 05:14:34 PM",1,7524365,"27JUN15/7524365",TRUE,"Aspen 3 Gold 15","A","MG80","MG15051182"
7524366,"26/06/2015 08:42:54 PM","PDR_INFANT","MG3669","0","FATS011299","Fat","G_P_100G",10.749498299,"30/06/2015 05:14:34 PM",1,7524366,"27JUN15/7524366",TRUE,"Aspen 3 Gold 16","A","MG80","MG15051183"
7524367,"26/06/2015 08:43:17 PM","PDR_INFANT","MG3669","0","FATS011299","Fat","G_P_100G",10.961067677,"30/06/2015 05:14:35 PM",1,7524367,"27JUN15/7524367",TRUE,"Aspen 3 Gold 17","A","MG80","MG15051184"
7524615,"27/06/2015 06:39:24 AM","PDR_INFANT","NONE","0","FATS011299","Fat","G_P_100G",10.924063548,"30/06/2015 05:14:40 PM",1,7524615,"28JUN15/7524615",TRUE,"Aspen Stage 3 Gold Sample 18","A","MG80","DTS15048386"
7524616,"27/06/2015 06:39:44 AM","PDR_INFANT","MG3669","0","FATS011299","Fat","G_P_100G",10.73454441,"30/06/2015 05:14:41 PM",1,7524616,"28JUN15/7524616",TRUE,"Aspen Stage 3 Gold Sample 19","A","MG80","MG15051233"
7524669,"27/06/2015 07:42:24 AM","PDR_INFANT","TM563","5176G COMP","FATS011299","Fat","G_P_100G",23.432732999,"01/07/2015 06:24:33 PM",1,7524669,"28JUN15/7524669",TRUE,NA,"A","621","TMI15003203"
7525525,"27/06/2015 10:29:26 AM","PDR_INFANT","MG3669","0","FATS011299","Fat","G_P_100G",10.467398415,"30/06/2015 05:14:43 PM",1,7525525,"28JUN15/7525525",TRUE,"Aspen Stage 3 Gold sample 20","A","MG80","MG15051322"
7525526,"27/06/2015 10:29:45 AM","PDR_INFANT","MG3669","0","FATS011299","Fat","G_P_100G",10.071777642,"30/06/2015 05:14:43 PM",1,7525526,"28JUN15/7525526",TRUE,"Aspen Stage 3 Gold sample 21","A","MG80","MG15051323"
7526368,"27/06/2015 01:41:14 PM","PDR_INFANT","MG3669","0","FATS011299","Fat","G_P_100G",10.761048964,"30/06/2015 06:26:20 PM",1,7526368,"28JUN15/7526368",TRUE,"????? Sample 22","A","MG80","MG15051430"
7526712,"27/06/2015 08:11:31 PM","PDR_INFANT","1253200","250 - 6150621+25 - 3150622+23+24+24+25 - 1251200 - Vit,Min & Chem Comp  1kg","FATS011299","Fat","G_P_100G",28.155721589,"01/07/2015 06:24:40 PM",1,7526711,"28JUN15/7526712",TRUE,"250 - 6150621+25 - 3150622+23+24+24+25 - 1251200 - Vit,Min & Chem Comp  1kg","A","T10","DTS15048494"
7526767,"28/06/2015 05:38:15 AM","PDR_INFANT","MG3669","0","FATS011299","Fat","G_P_100G",9.94019871,"01/07/2015 06:24:44 PM",1,7526767,"29JUN15/7526767",TRUE,"????Sample 23","A","MG80","MG15051475"
7526768,"28/06/2015 05:38:37 AM","PDR_INFANT","MG3669","0","FATS011299","Fat","G_P_100G",10.194153672,"01/07/2015 06:24:45 PM",1,7526768,"29JUN15/7526768",TRUE,"Aspen Stage 4 Gold sample 24","A","MG80","MG15051476"
7526769,"28/06/2015 05:39:00 AM","PDR_INFANT","MG3669","0","FATS011299","Fat","G_P_100G",10.17654592,"01/07/2015 06:24:45 PM",1,7526769,"29JUN15/7526769",TRUE,"Aspen Stage 4 Gold sample 25","A","MG80","MG15051477"
7527358,"28/06/2015 11:29:29 AM","PDR_INFANT","INFPOWD","1251201 3150624 PALLET 45","FATS011299","Fat","G_P_100G",28.27998593,"01/07/2015 06:24:53 PM",1,7527358,"28JUN15/7527358",TRUE,NA,"A","T10","DTS15048505"
7527358,"28/06/2015 11:29:29 AM","PDR_INFANT","INFPOWD","1251201 3150624 PALLET 45","FATS011299","Fat","G_P_100G",28.257429225,"01/07/2015 06:24:53 PM",2,7527358,"28JUN15/7527358",TRUE,NA,"A","T10","DTS15048505"
7527362,"28/06/2015 11:31:18 AM","PDR_INFANT","1251200","1251200 6150625 PALLET 20","FATS011299","Fat","G_P_100G",28.209844106,"01/07/2015 06:24:54 PM",1,7527362,"28JUN15/7527362",TRUE,NA,"A","T10","DTS15048506"
7527362,"28/06/2015 11:31:18 AM","PDR_INFANT","1251200","1251200 6150625 PALLET 20","FATS011299","Fat","G_P_100G",28.254078445,"01/07/2015 06:24:54 PM",2,7527362,"28JUN15/7527362",TRUE,NA,"A","T10","DTS15048506"
7527363,"28/06/2015 11:33:02 AM","PDR_INFANT","INFPOWD","1251201 6150626 PALLET 9","FATS011299","Fat","G_P_100G",28.053259871,"01/07/2015 06:24:55 PM",1,7527363,"28JUN15/7527363",TRUE,NA,"A","T10","DTS15048507"
7527363,"28/06/2015 11:33:02 AM","PDR_INFANT","INFPOWD","1251201 6150626 PALLET 9","FATS011299","Fat","G_P_100G",28.001611604,"01/07/2015 06:24:55 PM",2,7527363,"28JUN15/7527363",TRUE,NA,"A","T10","DTS15048507"
7527485,"28/06/2015 12:00:00 AM","PDR_INFANT","TM553","5178G COMP","FATS011299","Fat","G_P_100G",27.70458698,"01/07/2015 10:06:36 AM",1,7527485,"29JUN15/7527485",TRUE,NA,"A","621","TMI15003216"
7527513,"28/06/2015 12:00:00 AM","PDR_INFANT","TM563","5178G COMP","FATS011299","Fat","G_P_100G",23.743945294,"01/07/2015 10:06:36 AM",1,7527513,"29JUN15/7527513",TRUE,NA,"A","621","TMI15003217"
7528104,"29/06/2015 07:13:45 AM","PDR_INFANT","INFPOWD","1251200 6150627 PALLET 20","FATS011299","Fat","G_P_100G",28.845419847,"01/07/2015 10:06:36 AM",1,7528104,"29JUN15/7528104",TRUE,NA,"A","T10","DTS15048543"
7528104,"29/06/2015 07:13:45 AM","PDR_INFANT","INFPOWD","1251200 6150627 PALLET 20","FATS011299","Fat","G_P_100G",28.771190499,"01/07/2015 10:06:36 AM",2,7528104,"29JUN15/7528104",TRUE,NA,"A","T10","DTS15048543"
7529542,"29/06/2015 12:05:55 PM","PDR_INFANT","MG3631","0","FATS011299","Fat","G_P_100G",0.730495763,"03/07/2015 09:24:06 AM",1,7529542,"30JUN15/7529542",TRUE,"WPI Glanbia 292 20kg (Mat 103531)","A","MG80","MG15051728"
7529567,"29/06/2015 12:08:34 PM","PDR_INFANT","MG3631","0","FATS011299","Fat","G_P_100G",0.763277854,"02/07/2015 05:28:05 PM",1,7529567,"30JUN15/7529567",TRUE,"WPI Glanbia 292 20kg (Mat 103531)","A","MG80","MG15051728"
7529583,"29/06/2015 12:11:15 PM","PDR_INFANT","MG3631","0","FATS011299","Fat","G_P_100G",0.991987791,"03/07/2015 09:24:07 AM",1,7529583,"30JUN15/7529583",TRUE,"WPI Glanbia 292 20kg (Mat 103531)","A","MG80","MG15051728"
7529605,"29/06/2015 12:14:42 PM","PDR_INFANT","MG3631","0","FATS011299","Fat","G_P_100G",5.682572811,"03/07/2015 09:24:07 AM",1,7529605,"30JUN15/7529605",TRUE,"WPC 80 20kg (Mat 102101)","A","MG80","MG15051729"
7531175,"29/06/2015 06:13:13 PM","PDR_INFANT","TM564","5179G COMP","FATS011299","Fat","G_P_100G",23.593856989,"02/07/2015 05:28:07 PM",1,7531175,"30JUN15/7531175",TRUE,NA,"A","621","TMI15003233"
7531603,"30/06/2015 12:00:00 AM","PDR_INFANT","TM220","5180F COMP","FATS011299","Fat","G_P_100G",27.981832543,"03/07/2015 09:24:07 AM",1,7531603,"01JUL15/7531603",TRUE,NA,"A","621","TMI15003241"
7534149,"30/06/2015 12:00:00 AM","PDR_INFANT","TM564","5180G COMP","FATS011299","Fat","G_P_100G",23.642455898,"03/07/2015 09:24:07 AM",1,7534149,"01JUL15/7534149",TRUE,NA,"A","621","TMI15003249"
7536062,"01/07/2015 10:08:14 AM","PDR_INFANT","TM230","5181F COMP","FATS011299","Fat","G_P_100G",21.344769792,"04/07/2015 04:29:04 PM",1,7536062,"02JUL15/7536062",TRUE,NA,"A","621","TMI15003263"
7537528,"01/07/2015 02:11:32 PM","PDR_INFANT","1253200","250 - BATCHES 6/3-150627-29 - Item# 1251200 - Vit/Min/Chem Comp 1kg","FATS011299","Fat","G_P_100G",28.992771084,"06/07/2015 04:33:24 PM",1,7537519,"02JUL15/7537528",TRUE,"250 - BATCHES 6/3-150627-29 - Item# 1251200 - Vit/Min/Chem Comp 1kg","A","T10","DTS15049451"
7538056,"01/07/2015 04:11:21 PM","PDR_INFANT","1253200","250 - Retest - 6150619 - 1253200 -Vit/Min/Chem Comp","FATS011299","Fat","G_P_100G",21.23777845,"03/07/2015 04:56:41 PM",1,7538054,"02JUL15/7538056",TRUE,"250 - Retest - 6150619 - 1253200 -Vit/Min/Chem Comp","A","T10","DTS15049490"
7539765,"02/07/2015 09:18:00 AM","PDR_INFANT","INFPOWD","3150629-012 INFANT FORMULA","FATS011299","Fat","G_P_100G",29.50081441,"03/07/2015 08:08:53 PM",1,7539765,"02JUL15/7539765",TRUE,NA,"A","T10","DTS15049643"
7539765,"02/07/2015 09:18:00 AM","PDR_INFANT","INFPOWD","3150629-012 INFANT FORMULA","FATS011299","Fat","G_P_100G",29.486291201,"03/07/2015 08:08:53 PM",2,7539765,"02JUL15/7539765",TRUE,NA,"A","T10","DTS15049643"
7539779,"02/07/2015 09:20:34 AM","PDR_INFANT","1253200","6150630-012 FOLLOW ON FORMULA","FATS011299","Fat","G_P_100G",22.006472492,"03/07/2015 08:08:54 PM",1,7539779,"02JUL15/7539779",TRUE,NA,"A","T10","DTS15049645"
7539779,"02/07/2015 09:20:34 AM","PDR_INFANT","1253200","6150630-012 FOLLOW ON FORMULA","FATS011299","Fat","G_P_100G",22.135636057,"03/07/2015 08:08:54 PM",2,7539779,"02JUL15/7539779",TRUE,NA,"A","T10","DTS15049645"
7541747,"02/07/2015 03:11:28 PM","PDR_INFANT","TM147","5181 G 50-53","FATS011299","Fat","G_P_100G",25.704611095,"06/07/2015 08:56:13 AM",1,7541747,"03JUL15/7541747",TRUE,NA,"A","621","TMI15003283"
7541894,"02/07/2015 03:26:51 PM","PDR_INFANT","TM230","5182F COMP","FATS011299","Fat","G_P_100G",21.917271123,"06/07/2015 08:56:13 AM",1,7541894,"03JUL15/7541894",TRUE,NA,"A","621","TMI15003291"
7542344,"02/07/2015 04:20:43 PM","PDR_INFANT","1251200","250-1251200 BATCH: 3150629 (P36-38) DTS0580460","FATS011299","Fat","G_P_100G",27.407407407,"06/07/2015 04:33:25 PM",1,7542344,"02JUL15/7542344",TRUE,NA,"A","T10","DTS15049858"
7544361,"03/07/2015 12:00:00 AM","PDR_INFANT","TM150","5183 G 50-53","FATS011299","Fat","G_P_100G",19.982194084,"06/07/2015 08:56:13 AM",1,7544361,"04JUL15/7544361",TRUE,NA,"A","621","TMI15003310"
7547547,"04/07/2015 09:08:23 AM","PDR_INFANT","TM574","5184G COMP","FATS011299","Fat","G_P_100G",16.92853037,"06/07/2015 08:56:13 AM",1,7547547,"05JUL15/7547547",TRUE,NA,"A","621","TMI15003335"
7547591,"04/07/2015 09:21:40 AM","PDR_INFANT","1253200","1253200 6150701-003 FOLLOW ON FORMULA","FATS011299","Fat","G_P_100G",21.803342402,"06/07/2015 08:56:13 AM",1,7547591,"04JUL15/7547591",TRUE,NA,"A","T10","DTS15050259"
7547591,"04/07/2015 09:21:40 AM","PDR_INFANT","1253200","1253200 6150701-003 FOLLOW ON FORMULA","FATS011299","Fat","G_P_100G",21.658583899,"06/07/2015 08:56:13 AM",2,7547591,"04JUL15/7547591",TRUE,NA,"A","T10","DTS15050259"
7547684,"04/07/2015 10:38:11 AM","PDR_INFANT","TM344","5183F COMP","FATS011299","Fat","G_P_100G",24.275753707,"06/07/2015 08:56:13 AM",1,7547684,"05JUL15/7547684",TRUE,NA,"A","621","TMI15003336"
7547719,"04/07/2015 10:49:11 AM","PDR_INFANT","TM337","5184F COMP","FATS011299","Fat","G_P_100G",26.09585038,"06/07/2015 08:56:13 AM",1,7547719,"05JUL15/7547719",TRUE,NA,"A","621","TMI15003337"
7547764,"04/07/2015 11:03:23 AM","PDR_INFANT","1253200","250-1253200 6150701 (P80-85) DTS0580535","FATS011299","Fat","G_P_100G",20.413206801,"06/07/2015 08:56:13 AM",1,7547764,"04JUL15/7547764",TRUE,NA,"A","T10","DTS15050262"
7547918,"04/07/2015 11:47:11 AM","PDR_INFANT","114493","1518464200","FATS011299","Fat","G_P_100G",25.704956961,"06/07/2015 08:56:12 AM",1,7547918,"05JUL15/7547918",TRUE,NA,"R","BONDPN","FA15005508"
7547918,"04/07/2015 11:47:11 AM","PDR_INFANT","114493","1518464200","FATS011299","Fat","G_P_100G",25.535321193,"08/07/2015 04:22:15 PM",2,7547918,"05JUL15/7547918",TRUE,NA,"A","BONDPN","FA15005508"
7547920,"04/07/2015 11:48:39 AM","PDR_INFANT","114493","1518464200","FATS011299","Fat","G_P_100G",28.491179659,"06/07/2015 08:56:12 AM",1,7547920,"05JUL15/7547920",TRUE,NA,"R","BONDPN","FA15005508"
7547920,"04/07/2015 11:48:39 AM","PDR_INFANT","114493","1518464200","FATS011299","Fat","G_P_100G",28.001925855,"08/07/2015 04:22:16 PM",2,7547920,"05JUL15/7547920",TRUE,NA,"A","BONDPN","FA15005508"
7549052,"05/07/2015 09:20:39 AM","PDR_INFANT","TM574","5185G COMP","FATS011299","Fat","G_P_100G",17.001469868,"06/07/2015 08:20:30 PM",1,7549052,"06JUL15/7549052",TRUE,NA,"A","621","TMI15003348"
7550617,"06/07/2015 09:48:51 AM","PDR_INFANT","INFPOWD","1253200 6150703 PALLET 23","FATS011299","Fat","G_P_100G",20.797381732,"06/07/2015 08:20:35 PM",1,7550617,"06JUL15/7550617",TRUE,NA,"A","T10","DTS15050397"
7550617,"06/07/2015 09:48:51 AM","PDR_INFANT","INFPOWD","1253200 6150703 PALLET 23","FATS011299","Fat","G_P_100G",20.811375162,"06/07/2015 08:20:35 PM",2,7550617,"06JUL15/7550617",TRUE,NA,"A","T10","DTS15050397"
7550628,"06/07/2015 09:51:17 AM","PDR_INFANT","INFPOWD","1231050 3150704 PALLET 8","FATS011299","Fat","G_P_100G",0.802863223,"06/07/2015 08:20:36 PM",1,7550628,"06JUL15/7550628",TRUE,NA,"A","T10","DTS15050398"
7550628,"06/07/2015 09:51:17 AM","PDR_INFANT","INFPOWD","1231050 3150704 PALLET 8","FATS011299","Fat","G_P_100G",0.798908808,"06/07/2015 08:20:36 PM",2,7550628,"06JUL15/7550628",TRUE,NA,"A","T10","DTS15050398"
7550696,"06/07/2015 10:08:20 AM","PDR_INFANT","TM574","5186G COMP","FATS011299","Fat","G_P_100G",16.54099456,"08/07/2015 08:47:06 PM",1,7550696,"07JUL15/7550696",TRUE,NA,"A","621","TMI15003361"
7553805,"07/07/2015 12:00:00 AM","PDR_INFANT","TM574","5187G COMP","FATS011299","Fat","G_P_100G",16.254180602,"10/07/2015 03:26:26 PM",1,7553805,"08JUL15/7553805",TRUE,NA,"A","621","TMI15003379"
7556015,"07/07/2015 05:49:27 PM","PDR_INFANT","1253200","250 - I.F. Rework - 1251201 - 3150706 - Vit/Min/Chem Comp 1kg - PROD015424","FATS011299","Fat","G_P_100G",27.100760456,"10/07/2015 03:26:38 PM",1,7556014,"08JUL15/7556015",TRUE,"250 - I.F. Rework - 1251201 - 3150706 - Vit/Min/Chem Comp 1kg - PROD015424","A","T10","DTS15050925"
7556019,"07/07/2015 05:51:01 PM","PDR_INFANT","1253200","250 - F.O. Rework - 1253200 - 6150705 - Vit/Min/Chem Comp 1kg - PROD015429","FATS011299","Fat","G_P_100G",20.735294118,"10/07/2015 03:26:42 PM",1,7556018,"08JUL15/7556019",TRUE,"250 - F.O. Rework - 1253200 - 6150705 - Vit/Min/Chem Comp 1kg - PROD015429","A","T10","DTS15050926"
7556447,"08/07/2015 07:45:31 AM","PDR_INFANT","MG3740","JSS06JUL15W3","FATS011299","Fat","G_P_100G",13.846444067,"10/07/2015 03:26:45 PM",1,7556447,"09JUL15/7556447",TRUE,"Base Powder SHP - Adult A 25Kg      3740","A","MG80","MG15053560"
7556448,"08/07/2015 07:46:10 AM","PDR_INFANT","MG3740","JSS06JUL15W3","FATS011299","Fat","G_P_100G",13.930814662,"10/07/2015 03:26:47 PM",1,7556448,"09JUL15/7556448",TRUE,"Base Powder SHP - Adult A 25Kg      3740","A","MG80","MG15053561"
7556453,"08/07/2015 07:46:49 AM","PDR_INFANT","MG3740","JSS06JUL15W3","FATS011299","Fat","G_P_100G",13.990779715,"10/07/2015 03:26:49 PM",1,7556453,"09JUL15/7556453",TRUE,"Base Powder SHP - Adult A 25Kg      3740","A","MG80","MG15053562"
7556455,"08/07/2015 07:47:27 AM","PDR_INFANT","MG3740","JSS06JUL15W3","FATS011299","Fat","G_P_100G",13.764813127,"10/07/2015 03:26:50 PM",1,7556455,"09JUL15/7556455",TRUE,"Base Powder SHP - Adult A 25Kg      3740","A","MG80","MG15053563"
