"SAMPLE_NUMBER","LOGIN_DATE","PRODUCT","PRODUCT_GRADE","X_CLIENT_CODE","ANALYSIS","REPORTED_NAME","UNITS","ENTRY","DATE_STARTED","REPLICATE_COUNT","ORIGINAL_SAMPLE","TEXT_ID","REPORTABLE","DESCRIPTION","STATUS","CUSTOMER","PROJECT"
6165245,"29/04/2014 07:15:42 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.276489749,2014-04-29 10:00:00,1,6165245,"QC-IRM001A-6165245",TRUE,"In house standard reference material (batch analysis)","E","",""
6165246,"29/04/2014 07:17:34 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.1832736862,2014-04-30 10:00:00,1,6165246,"QC-IRM001A-6165246",TRUE,"In house standard reference material (batch analysis)","E","",""
6165247,"29/04/2014 07:19:11 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2825380964,2014-04-30 10:00:00,1,6165247,"QC-IRM001A-6165247",TRUE,"In house standard reference material (batch analysis)","E","",""
6169121,"30/04/2014 06:35:30 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2462985194,2014-04-30 21:00:00,1,6169121,"QC-IRM001A-6169121",TRUE,"In house standard reference material (batch analysis)","E","",""
6169125,"30/04/2014 06:37:49 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.339708695,2014-04-30 21:00:00,1,6169125,"QC-IRM001A-6169125",TRUE,"In house standard reference material (batch analysis)","E","",""
6173310,"01/05/2014 06:56:27 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2623386307,2014-05-02 08:00:00,1,6173310,"QC-IRM001A-6173310",TRUE,"In house standard reference material (batch analysis)","E","",""
6173311,"01/05/2014 06:57:30 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2813087627,2014-05-02 08:00:00,1,6173311,"QC-IRM001A-6173311",TRUE,"In house standard reference material (batch analysis)","E","",""
6177209,"02/05/2014 07:33:27 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.20957732,2014-05-03 09:00:00,1,6177209,"QC-IRM001A-6177209",TRUE,"In house standard reference material (batch analysis)","E","",""
6177223,"02/05/2014 07:34:41 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2239451857,2014-05-03 09:00:00,1,6177223,"QC-IRM001A-6177223",TRUE,"In house standard reference material (batch analysis)","E","",""
6179250,"02/05/2014 12:32:27 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2659473314,2014-05-03 10:00:00,1,6179250,"QC-IRM001A-6179250",TRUE,"In house standard reference material (batch analysis)","E","",""
6179266,"02/05/2014 12:33:38 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2611929198,2014-05-03 10:00:00,1,6179266,"QC-IRM001A-6179266",TRUE,"In house standard reference material (batch analysis)","E","",""
6183465,"05/05/2014 07:01:27 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2722130108,2014-05-05 17:00:00,1,6183465,"QC-IRM001A-6183465",TRUE,"In house standard reference material (batch analysis)","E","",""
6183467,"05/05/2014 07:03:21 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3178058751,2014-05-05 14:00:00,1,6183467,"QC-IRM001A-6183467",TRUE,"In house standard reference material (batch analysis)","E","",""
6184459,"05/05/2014 10:50:39 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2825949521,2014-05-06 07:00:00,1,6184459,"QC-IRM001A-6184459",TRUE,"In house standard reference material (batch analysis)","E","",""
6184471,"05/05/2014 10:54:36 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2368143725,2014-05-06 07:00:00,1,6184471,"QC-IRM001A-6184471",TRUE,"In house standard reference material (batch analysis)","E","",""
6186972,"06/05/2014 08:31:49 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3038668576,2014-05-07 08:00:00,1,6186972,"QC-IRM001A-6186972",TRUE,"In house standard reference material (batch analysis)","E","",""
6186986,"06/05/2014 08:33:17 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2871033019,2014-05-07 08:00:00,1,6186986,"QC-IRM001A-6186986",TRUE,"In house standard reference material (batch analysis)","E","",""
6191226,"07/05/2014 09:09:56 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2329669543,2014-05-08 08:00:00,1,6191226,"QC-IRM001A-6191226",TRUE,"In house standard reference material (batch analysis)","E","",""
6191246,"07/05/2014 09:11:48 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2550503248,2014-05-08 08:00:00,1,6191246,"QC-IRM001A-6191246",TRUE,"In house standard reference material (batch analysis)","E","",""
6195873,"08/05/2014 09:53:00 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.1253496438,2014-05-09 10:00:00,1,6195873,"QC-IRM001A-6195873",TRUE,"In house standard reference material (batch analysis)","E","",""
6195896,"08/05/2014 09:55:41 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.0822669104,2014-05-09 10:00:00,1,6195896,"QC-IRM001A-6195896",TRUE,"In house standard reference material (batch analysis)","E","",""
6199769,"09/05/2014 09:58:54 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3181818182,2014-05-09 20:00:00,1,6199769,"QC-IRM001A-6199769",TRUE,"In house standard reference material (batch analysis)","E","",""
6199782,"09/05/2014 10:00:57 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2981363847,2014-05-09 20:00:00,1,6199782,"QC-IRM001A-6199782",TRUE,"In house standard reference material (batch analysis)","E","",""
6200730,"09/05/2014 12:19:44 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2836769916,2014-05-10 09:00:00,1,6200730,"QC-IRM001A-6200730",TRUE,"In house standard reference material (batch analysis)","E","",""
6200735,"09/05/2014 12:21:15 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3259423503,2014-05-10 09:00:00,1,6200735,"QC-IRM001A-6200735",TRUE,"In house standard reference material (batch analysis)","E","",""
6205472,"12/05/2014 08:15:04 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3181031806,2014-05-13 08:00:00,1,6205472,"QC-IRM001A-6205472",TRUE,"In house standard reference material (batch analysis)","E","",""
6205477,"12/05/2014 08:16:29 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.246097337,2014-05-13 08:00:00,1,6205477,"QC-IRM001A-6205477",TRUE,"In house standard reference material (batch analysis)","E","",""
6206341,"12/05/2014 11:33:46 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.1664282308,2014-05-13 08:00:00,1,6206341,"QC-IRM001A-6206341",TRUE,"In house standard reference material (batch analysis)","E","",""
6206354,"12/05/2014 11:35:08 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.1925942651,2014-05-13 08:00:00,1,6206354,"QC-IRM001A-6206354",TRUE,"In house standard reference material (batch analysis)","E","",""
6209148,"13/05/2014 09:39:04 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2508943848,2014-05-14 08:00:00,1,6209148,"QC-IRM001A-6209148",TRUE,"In house standard reference material (batch analysis)","E","",""
6209153,"13/05/2014 09:41:01 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2133392226,2014-05-14 08:00:00,1,6209153,"QC-IRM001A-6209153",TRUE,"In house standard reference material (batch analysis)","E","",""
6212533,"14/05/2014 07:52:53 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2585895118,2014-05-14 20:00:00,1,6212533,"QC-IRM001A-6212533",TRUE,"In house standard reference material (batch analysis)","E","",""
6212543,"14/05/2014 07:53:06 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2978799343,2014-05-14 20:00:00,1,6212543,"QC-IRM001A-6212543",TRUE,"In house standard reference material (batch analysis)","E","",""
6214304,"14/05/2014 12:24:05 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2643696667,2014-05-14 21:00:00,1,6214304,"QC-IRM001A-6214304",TRUE,"In house standard reference material (batch analysis)","E","",""
6214351,"14/05/2014 12:26:19 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2493774748,2014-05-14 21:00:00,1,6214351,"QC-IRM001A-6214351",TRUE,"In house standard reference material (batch analysis)","E","",""
6216678,"15/05/2014 07:26:08 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2472583029,2014-05-16 08:00:00,1,6216678,"QC-IRM001A-6216678",TRUE,"In house standard reference material (batch analysis)","E","",""
6216693,"15/05/2014 07:29:20 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.324975892,2014-05-16 08:00:00,1,6216693,"QC-IRM001A-6216693",TRUE,"In house standard reference material (batch analysis)","E","",""
6217599,"15/05/2014 10:07:53 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2482230076,2014-05-16 08:00:00,1,6217599,"QC-IRM001A-6217599",TRUE,"In house standard reference material (batch analysis)","E","",""
6217607,"15/05/2014 10:10:35 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2569875776,2014-05-16 08:00:00,1,6217607,"QC-IRM001A-6217607",TRUE,"In house standard reference material (batch analysis)","E","",""
6218716,"15/05/2014 12:53:30 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2094936282,2014-05-16 08:00:00,1,6218716,"QC-IRM001A-6218716",TRUE,"In house standard reference material (batch analysis)","E","",""
6218726,"15/05/2014 12:54:47 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2091579356,2014-05-16 08:00:00,1,6218726,"QC-IRM001A-6218726",TRUE,"In house standard reference material (batch analysis)","E","",""
6220858,"16/05/2014 07:22:58 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2037314449,2014-05-17 12:00:00,1,6220858,"QC-IRM001A-6220858",TRUE,"In house standard reference material (batch analysis)","E","",""
6220883,"16/05/2014 07:25:08 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.1761232144,2014-05-17 12:00:00,1,6220883,"QC-IRM001A-6220883",TRUE,"In house standard reference material (batch analysis)","E","",""
6222725,"16/05/2014 12:38:15 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2442053315,2014-05-17 09:00:00,1,6222725,"QC-IRM001A-6222725",TRUE,"In house standard reference material (batch analysis)","E","",""
6222729,"16/05/2014 12:39:58 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2369675534,2014-05-17 10:00:00,1,6222729,"QC-IRM001A-6222729",TRUE,"In house standard reference material (batch analysis)","E","",""
6227464,"19/05/2014 06:43:20 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3576642336,2014-05-19 18:00:00,1,6227464,"QC-IRM001A-6227464",TRUE,"In house standard reference material (batch analysis)","E","",""
6227467,"19/05/2014 06:45:21 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2968621969,2014-05-19 18:00:00,1,6227467,"QC-IRM001A-6227467",TRUE,"In house standard reference material (batch analysis)","E","",""
6227654,"19/05/2014 08:04:15 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2976827094,2014-05-19 20:00:00,1,6227654,"QC-IRM001A-6227654",TRUE,"In house standard reference material (batch analysis)","E","",""
6227656,"19/05/2014 08:05:49 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2871083719,2014-05-19 20:00:00,1,6227656,"QC-IRM001A-6227656",TRUE,"In house standard reference material (batch analysis)","E","",""
6230429,"20/05/2014 06:49:27 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3354310887,2014-05-21 07:00:00,1,6230429,"QC-IRM001A-6230429",TRUE,"In house standard reference material (batch analysis)","E","",""
6230438,"20/05/2014 06:52:01 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2776046094,2014-05-21 07:00:00,1,6230438,"QC-IRM001A-6230438",TRUE,"In house standard reference material (batch analysis)","E","",""
6231016,"20/05/2014 09:13:27 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2543621757,2014-05-21 07:00:00,1,6231016,"QC-IRM001A-6231016",TRUE,"In house standard reference material (batch analysis)","E","",""
6231026,"20/05/2014 09:18:15 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.256503443,2014-05-21 07:00:00,1,6231026,"QC-IRM001A-6231026",TRUE,"In house standard reference material (batch analysis)","E","",""
6234410,"21/05/2014 06:44:39 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3037186785,2014-05-22 08:00:00,1,6234410,"QC-IRM001A-6234410",TRUE,"In house standard reference material (batch analysis)","E","",""
6234415,"21/05/2014 06:46:22 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3156758878,2014-05-22 08:00:00,1,6234415,"QC-IRM001A-6234415",TRUE,"In house standard reference material (batch analysis)","E","",""
6234417,"21/05/2014 06:47:54 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2478547196,2014-05-22 08:00:00,1,6234417,"QC-IRM001A-6234417",TRUE,"In house standard reference material (batch analysis)","E","",""
6234419,"21/05/2014 06:49:00 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2201873735,2014-05-22 08:00:00,1,6234419,"QC-IRM001A-6234419",TRUE,"In house standard reference material (batch analysis)","E","",""
6238860,"22/05/2014 07:21:47 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.1771612755,2014-05-22 16:00:00,1,6238860,"QC-IRM001A-6238860",TRUE,"In house standard reference material (batch analysis)","E","",""
6238878,"22/05/2014 07:24:12 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2345985811,2014-05-22 16:00:00,1,6238878,"QC-IRM001A-6238878",TRUE,"In house standard reference material (batch analysis)","E","",""
6240795,"22/05/2014 12:35:26 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.274119221,2014-05-23 07:00:00,1,6240795,"QC-IRM001A-6240795",TRUE,"In house standard reference material (batch analysis)","E","",""
6240800,"22/05/2014 12:36:37 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2690728503,2014-05-23 07:00:00,1,6240800,"QC-IRM001A-6240800",TRUE,"In house standard reference material (batch analysis)","E","",""
6242966,"23/05/2014 06:50:20 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2451150136,2014-05-24 10:00:00,1,6242966,"QC-IRM001A-6242966",TRUE,"In house standard reference material (batch analysis)","E","",""
6242982,"23/05/2014 06:51:56 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.247990335,2014-05-24 10:00:00,1,6242982,"QC-IRM001A-6242982",TRUE,"In house standard reference material (batch analysis)","E","",""
6249705,"26/05/2014 06:31:50 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3063996431,2014-05-26 16:00:00,1,6249705,"QC-IRM001A-6249705",TRUE,"In house standard reference material (batch analysis)","E","",""
6249711,"26/05/2014 06:33:36 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2842415317,2014-05-26 16:00:00,1,6249711,"QC-IRM001A-6249711",TRUE,"In house standard reference material (batch analysis)","E","",""
6249715,"26/05/2014 06:35:41 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2401620081,2014-05-27 10:00:00,1,6249715,"QC-IRM001A-6249715",TRUE,"In house standard reference material (batch analysis)","E","",""
6249718,"26/05/2014 06:37:06 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2265695226,2014-05-27 10:00:00,1,6249718,"QC-IRM001A-6249718",TRUE,"In house standard reference material (batch analysis)","E","",""
6252655,"27/05/2014 07:45:48 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2105566061,2014-05-27 20:00:00,1,6252655,"QC-IRM001A-6252655",TRUE,"In house standard reference material (batch analysis)","E","",""
6252656,"27/05/2014 07:48:15 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2284959933,2014-05-27 20:00:00,1,6252656,"QC-IRM001A-6252656",TRUE,"In house standard reference material (batch analysis)","E","",""
6253780,"27/05/2014 10:44:22 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2699380999,2014-05-28 08:00:00,1,6253780,"QC-IRM001A-6253780",TRUE,"In house standard reference material (batch analysis)","E","",""
6253785,"27/05/2014 10:46:16 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2763189593,2014-05-28 08:00:00,1,6253785,"QC-IRM001A-6253785",TRUE,"In house standard reference material (batch analysis)","E","",""
6257021,"28/05/2014 08:57:14 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.1627049345,2014-05-29 07:00:00,1,6257021,"QC-IRM001A-6257021",TRUE,"In house standard reference material (batch analysis)","E","",""
6257023,"28/05/2014 08:59:14 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2093117137,2014-05-29 07:00:00,1,6257023,"QC-IRM001A-6257023",TRUE,"In house standard reference material (batch analysis)","E","",""
6257811,"28/05/2014 10:59:57 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.1783064331,2014-05-29 07:00:00,1,6257811,"QC-IRM001A-6257811",TRUE,"In house standard reference material (batch analysis)","E","",""
6257835,"28/05/2014 11:03:03 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.1922553804,2014-05-29 07:00:00,1,6257835,"QC-IRM001A-6257835",TRUE,"In house standard reference material (batch analysis)","E","",""
6260338,"29/05/2014 06:38:41 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2782916082,2014-05-29 20:00:00,1,6260338,"QC-IRM001A-6260338",TRUE,"In house standard reference material (batch analysis)","E","",""
6260341,"29/05/2014 06:40:56 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2247276897,2014-05-29 20:00:00,1,6260341,"QC-IRM001A-6260341",TRUE,"In house standard reference material (batch analysis)","E","",""
6260443,"29/05/2014 07:25:44 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3365155131,2014-05-30 09:00:00,1,6260443,"QC-IRM001A-6260443",TRUE,"In house standard reference material (batch analysis)","E","",""
6260456,"29/05/2014 07:28:03 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3129362272,2014-05-30 09:00:00,1,6260456,"QC-IRM001A-6260456",TRUE,"In house standard reference material (batch analysis)","E","",""
6265867,"30/05/2014 10:28:36 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2405718266,2014-05-31 09:00:00,1,6265867,"QC-IRM001A-6265867",TRUE,"In house standard reference material (batch analysis)","E","",""
6265882,"30/05/2014 10:32:13 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2438926712,2014-05-31 09:00:00,1,6265882,"QC-IRM001A-6265882",TRUE,"In house standard reference material (batch analysis)","E","",""
6272236,"02/06/2014 10:35:35 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2543981378,2014-06-03 08:00:00,1,6272236,"QC-IRM001A-6272236",TRUE,"In house standard reference material (batch analysis)","E","",""
6272241,"02/06/2014 10:38:21 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3083078954,2014-06-03 08:00:00,1,6272241,"QC-IRM001A-6272241",TRUE,"In house standard reference material (batch analysis)","E","",""
6274424,"03/06/2014 08:14:39 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2452443779,2014-06-04 08:00:00,1,6274424,"QC-IRM001A-6274424",TRUE,"In house standard reference material (batch analysis)","E","",""
6274446,"03/06/2014 08:16:22 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2622676073,2014-06-04 08:00:00,1,6274446,"QC-IRM001A-6274446",TRUE,"In house standard reference material (batch analysis)","E","",""
6278268,"04/06/2014 07:33:37 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2372725883,2014-06-05 08:00:00,1,6278268,"QC-IRM001A-6278268",TRUE,"In house standard reference material (batch analysis)","E","",""
6278269,"04/06/2014 07:36:29 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2144497168,2014-06-05 08:00:00,1,6278269,"QC-IRM001A-6278269",TRUE,"In house standard reference material (batch analysis)","E","",""
6282017,"05/06/2014 07:48:38 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.246210765,2014-06-06 08:00:00,1,6282017,"QC-IRM001A-6282017",TRUE,"In house standard reference material (batch analysis)","E","",""
6282018,"05/06/2014 07:50:12 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.1941234731,2014-06-06 08:00:00,1,6282018,"QC-IRM001A-6282018",TRUE,"In house standard reference material (batch analysis)","E","",""
6285798,"06/06/2014 06:40:37 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2756407419,2014-06-07 09:00:00,1,6285798,"QC-IRM001A-6285798",TRUE,"In house standard reference material (batch analysis)","E","",""
6285804,"06/06/2014 06:43:04 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3173480991,2014-06-07 09:00:00,1,6285804,"QC-IRM001A-6285804",TRUE,"In house standard reference material (batch analysis)","E","",""
6294464,"10/06/2014 10:52:40 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2934839106,2014-06-11 09:00:00,1,6294464,"QC-IRM001A-6294464",TRUE,"In house standard reference material (batch analysis)","E","",""
6294473,"10/06/2014 10:56:11 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2894188276,2014-06-11 09:00:00,1,6294473,"QC-IRM001A-6294473",TRUE,"In house standard reference material (batch analysis)","E","",""
6298100,"11/06/2014 10:58:12 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2716650438,2014-06-12 07:00:00,1,6298100,"QC-IRM001A-6298100",TRUE,"In house standard reference material (batch analysis)","E","",""
6301548,"12/06/2014 08:26:35 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3300731219,2014-06-12 20:00:00,1,6301548,"QC-IRM001A-6301548",TRUE,"In house standard reference material (batch analysis)","E","",""
6301556,"12/06/2014 08:28:43 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3229590615,2014-06-12 20:00:00,1,6301556,"QC-IRM001A-6301556",TRUE,"In house standard reference material (batch analysis)","E","",""
6301961,"12/06/2014 09:53:07 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.1547589979,2014-06-13 08:00:00,1,6301961,"QC-IRM001A-6301961",TRUE,"In house standard reference material (batch analysis)","E","",""
6301964,"12/06/2014 09:54:18 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.0868199272,2014-06-13 08:00:00,1,6301964,"QC-IRM001A-6301964",TRUE,"In house standard reference material (batch analysis)","E","",""
6302617,"12/06/2014 11:31:33 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2779677577,2014-06-12 12:00:00,1,6302617,"QC-IRM001A-6302617",TRUE,"In house standard reference material (batch analysis)","E","",""
6305248,"13/06/2014 08:07:15 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.1587309004,2014-06-14 10:00:00,1,6305248,"QC-IRM001A-6305248",TRUE,"In house standard reference material (batch analysis)","E","",""
6305251,"13/06/2014 08:08:04 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2586920714,2014-06-14 10:00:00,1,6305251,"QC-IRM001A-6305251",TRUE,"In house standard reference material (batch analysis)","E","",""
6311833,"16/06/2014 08:42:31 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2202415181,2014-06-17 11:00:00,1,6311833,"QC-IRM001A-6311833",TRUE,"In house standard reference material (batch analysis)","A","",""
6311834,"16/06/2014 08:44:31 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2411820782,2014-06-17 11:00:00,1,6311834,"QC-IRM001A-6311834",TRUE,"In house standard reference material (batch analysis)","A","",""
6313736,"16/06/2014 02:16:07 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2772435897,2014-06-17 11:00:00,1,6313736,"QC-IRM001A-6313736",TRUE,"In house standard reference material (batch analysis)","A","",""
6313738,"16/06/2014 02:17:36 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2268486733,2014-06-17 11:00:00,1,6313738,"QC-IRM001A-6313738",TRUE,"In house standard reference material (batch analysis)","A","",""
6314952,"17/06/2014 07:45:13 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3561340485,2014-06-18 08:00:00,1,6314952,"QC-IRM001A-6314952",TRUE,"In house standard reference material (batch analysis)","E","",""
6314953,"17/06/2014 07:46:34 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.271595936,2014-06-18 08:00:00,1,6314953,"QC-IRM001A-6314953",TRUE,"In house standard reference material (batch analysis)","E","",""
6315628,"17/06/2014 09:54:06 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.1158572264,2014-06-18 07:00:00,1,6315628,"QC-IRM001A-6315628",TRUE,"In house standard reference material (batch analysis)","E","",""
6315638,"17/06/2014 09:55:05 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2068982222,2014-06-18 07:00:00,1,6315638,"QC-IRM001A-6315638",TRUE,"In house standard reference material (batch analysis)","E","",""
6319137,"18/06/2014 06:45:55 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.220478943,2014-06-19 08:00:00,1,6319137,"QC-IRM001A-6319137",TRUE,"In house standard reference material (batch analysis)","E","",""
6319138,"18/06/2014 06:48:38 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2747005988,2014-06-18 13:00:00,1,6319138,"QC-IRM001A-6319138",TRUE,"In house standard reference material (batch analysis)","M","",""
6324048,"19/06/2014 08:49:39 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3014769765,2014-06-20 10:00:00,1,6324048,"QC-IRM001A-6324048",TRUE,"In house standard reference material (batch analysis)","E","",""
6324055,"19/06/2014 08:51:00 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.2622692803,2014-06-20 10:00:00,1,6324055,"QC-IRM001A-6324055",TRUE,"In house standard reference material (batch analysis)","E","",""
6334321,"23/06/2014 06:44:08 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3169996231,2014-06-23 15:00:00,1,6334321,"QC-IRM001A-6334321",TRUE,"In house standard reference material (batch analysis)","E","",""
6334322,"23/06/2014 06:45:54 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.3171559158,2014-06-23 15:00:00,1,6334322,"QC-IRM001A-6334322",TRUE,"In house standard reference material (batch analysis)","E","",""
6334559,"23/06/2014 08:12:28 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G",3.4044877338,2014-06-23 20:00:00,1,6334559,"QC-IRM001A-6334559",TRUE,"In house standard reference material (batch analysis)","R","",""
